full_code,short_code,name,name_cy,slug,gss_code,three_code,nation,region,con_type,electorate,area,density,center_lat,center_lon,"lat,lon"
uk.org.mysociety.cons.ukparl.2025.baf,UKPARL.2025.BAF,Broadland and Fakenham,,broadland-and-fakenham,E14001136,BAF,England,Eastern,county,72907,720.7729176,101.1511368,52.74069504,1.192006171,"52.740695042307,1.19200617112541"
uk.org.mysociety.cons.ukparl.2025.gym,UKPARL.2025.GYM,Great Yarmouth,,great-yarmouth,E14001256,GYM,England,Eastern,county,70077,182.55548,383.8668661,52.64071397,1.661393277,"52.6407139684535,1.66139327686272"
uk.org.mysociety.cons.ukparl.2025.nnf,UKPARL.2025.NNF,North Norfolk,,north-norfolk,E14001396,NNF,England,Eastern,county,70719,792.7839681,89.20336794,52.853335,1.243182039,"52.8533350036626,1.24318203942898"
uk.org.mysociety.cons.ukparl.2025.mnf,UKPARL.2025.MNF,Mid Norfolk,,mid-norfolk,E14001365,MNF,England,Eastern,county,71060,838.9939049,84.69668204,52.629226,0.9205931534,"52.6292259974449,0.920593153365756"
uk.org.mysociety.cons.ukparl.2025.swn,UKPARL.2025.SWN,South West Norfolk,,south-west-norfolk,E14001497,SWN,England,Eastern,county,72496,1160.870781,62.44967243,52.55729632,0.5622003033,"52.5572963192139,0.562200303314303"
uk.org.mysociety.cons.ukparl.2025.nwn,UKPARL.2025.NWN,North West Norfolk,,north-west-norfolk,E14001405,NWN,England,Eastern,county,75200,910.2897586,82.61105795,52.82214367,0.5145140467,"52.8221436672635,0.514514046684001"
uk.org.mysociety.cons.ukparl.2025.nec,UKPARL.2025.NEC,North East Cambridgeshire,,north-east-cambridgeshire,E14001390,NEC,England,Eastern,county,70806,547.3553974,129.3601933,52.56284099,0.06077131021,"52.5628409907241,0.0607713102125756"
uk.org.mysociety.cons.ukparl.2025.eec,UKPARL.2025.EEC,Ely and East Cambridgeshire,,ely-and-east-cambridgeshire,E14001224,EEC,England,Eastern,county,76279,727.1574611,104.9002507,52.33711959,0.2809006205,"52.3371195927512,0.280900620491482"
uk.org.mysociety.cons.ukparl.2025.scb,UKPARL.2025.SCB,South Cambridgeshire,,south-cambridgeshire,E14001481,SCB,England,Eastern,county,75484,588.9495142,128.1671827,52.12593054,0.1154938486,"52.1259305408988,0.115493848629204"
uk.org.mysociety.cons.ukparl.2025.cbg,UKPARL.2025.CBG,Cambridge,,cambridge,E14001149,CBG,England,Eastern,borough,72560,32.34829504,2243.085761,52.20405926,0.1261343006,"52.2040592625264,0.126134300576205"
uk.org.mysociety.cons.ukparl.2025.snc,UKPARL.2025.SNC,St Neots and Mid Cambridgeshire,,st-neots-and-mid-cambridgeshire,E14001512,SNC,England,Eastern,county,74699,349.92019,213.4743925,52.24269726,-0.07270462119,"52.2426972614772,-0.0727046211891505"
uk.org.mysociety.cons.ukparl.2025.htd,UKPARL.2025.HTD,Huntingdon,,huntingdon,E14001298,HTD,England,Eastern,county,75590,591.0782404,127.884931,52.35733512,-0.2226216655,"52.3573351224903,-0.222621665500595"
uk.org.mysociety.cons.ukparl.2025.nwc,UKPARL.2025.NWC,North West Cambridgeshire,,north-west-cambridgeshire,E14001401,NWC,England,Eastern,county,73556,388.2505946,189.4549578,52.53814981,-0.2824686651,"52.5381498128774,-0.282468665105667"
uk.org.mysociety.cons.ukparl.2025.pbo,UKPARL.2025.PBO,Peterborough,,peterborough,E14001425,PBO,England,Eastern,county,72273,172.3857533,419.2515832,52.61694594,-0.1581956508,"52.6169459382879,-0.158195650826225"
uk.org.mysociety.cons.ukparl.2025.nbd,UKPARL.2025.NBD,North Bedfordshire,,north-bedfordshire,E14001384,NBD,England,Eastern,county,76319,584.8362393,130.4963593,52.17370992,-0.4138352656,"52.1737099199061,-0.413835265621518"
uk.org.mysociety.cons.ukparl.2025.bed,UKPARL.2025.BED,Bedford,,bedford,E14001084,BED,England,Eastern,borough,70068,29.59705788,2367.397472,52.13588045,-0.4587727261,"52.1358804461083,-0.458772726094815"
uk.org.mysociety.cons.ukparl.2025.mbd,UKPARL.2025.MBD,Mid Bedfordshire,,mid-bedfordshire,E14001359,MBD,England,Eastern,county,71748,347.4705546,206.4865614,52.0145124,-0.5074637401,"52.0145124044384,-0.507463740059625"
uk.org.mysociety.cons.ukparl.2025.dlb,UKPARL.2025.DLB,Dunstable and Leighton Buzzard,,dunstable-and-leighton-buzzard,E14001206,DLB,England,Eastern,county,74069,78.56499714,942.773534,51.91711137,-0.5928748704,"51.91711137314,-0.592874870391063"
uk.org.mysociety.cons.ukparl.2025.lus,UKPARL.2025.LUS,Luton South and South Bedfordshire,,luton-south-and-south-bedfordshire,E14001346,LUS,England,Eastern,county,70197,100.6921294,697.1448552,51.86508383,-0.4790871118,"51.8650838341944,-0.479087111840864"
uk.org.mysociety.cons.ukparl.2025.clt,UKPARL.2025.CLT,Clacton,,clacton,E14001174,CLT,England,Eastern,county,75959,216.3061336,351.164337,51.85044517,1.147263691,"51.8504451685275,1.14726369111972"
uk.org.mysociety.cons.ukparl.2025.hwc,UKPARL.2025.HWC,Harwich and North Essex,,harwich-and-north-essex,E14001273,HWC,England,Eastern,county,74838,353.128657,211.9284247,51.89357966,0.9602143852,"51.8935796612067,0.960214385190194"
uk.org.mysociety.cons.ukparl.2025.col,UKPARL.2025.COL,Colchester,,colchester,E14001176,COL,England,Eastern,borough,76843,42.2620676,1818.249895,51.88886715,0.8971559469,"51.8888671462945,0.897155946941761"
uk.org.mysociety.cons.ukparl.2025.wtm,UKPARL.2025.WTM,Witham,,witham,E14001590,WTM,England,Eastern,county,75064,436.9937691,171.7736163,51.82172691,0.7101888551,"51.8217269063881,0.710188855130834"
uk.org.mysociety.cons.ukparl.2025.mal,UKPARL.2025.MAL,Maldon,,maldon,E14001351,MAL,England,Eastern,county,76794,443.4033624,173.1921914,51.68106667,0.70755141,"51.6810666731749,0.707551410011227"
uk.org.mysociety.cons.ukparl.2025.raw,UKPARL.2025.RAW,Rayleigh and Wickford,,rayleigh-and-wickford,E14001437,RAW,England,Eastern,county,76422,68.68440563,1112.654311,51.60675332,0.61164786,"51.6067533238603,0.611647859952176"
uk.org.mysociety.cons.ukparl.2025.cpt,UKPARL.2025.CPT,Castle Point,,castle-point,E14001154,CPT,England,Eastern,borough,70923,76.86555262,922.6890016,51.54040144,0.5838628018,"51.5404014439528,0.583862801769329"
uk.org.mysociety.cons.ukparl.2025.sbt,UKPARL.2025.SBT,South Basildon and East Thurrock,,south-basildon-and-east-thurrock,E14001480,SBT,England,Eastern,county,73322,134.6811756,544.4116423,51.52328113,0.4261811264,"51.523281129295,0.426181126428045"
uk.org.mysociety.cons.ukparl.2025.thk,UKPARL.2025.THK,Thurrock,,thurrock,E14001546,THK,England,Eastern,borough,73347,71.34053975,1028.125106,51.49052865,0.303085603,"51.490528648149,0.303085602950067"
uk.org.mysociety.cons.ukparl.2025.bab,UKPARL.2025.BAB,Basildon and Billericay,,basildon-and-billericay,E14001077,BAB,England,Eastern,borough,76993,61.87436176,1244.344148,51.60259975,0.4369170506,"51.6025997482256,0.43691705056427"
uk.org.mysociety.cons.ukparl.2025.bao,UKPARL.2025.BAO,Brentwood and Ongar,,brentwood-and-ongar,E14001125,BAO,England,Eastern,county,74937,316.2149825,236.981181,51.67692328,0.2657110634,"51.6769232793061,0.265711063416736"
uk.org.mysociety.cons.ukparl.2025.epf,UKPARL.2025.EPF,Epping Forest,,epping-forest,E14001226,EPF,England,Eastern,county,74553,126.2456386,590.5392124,51.68154572,0.06306976891,"51.6815457155886,0.0630697689084805"
uk.org.mysociety.cons.ukparl.2025.hlw,UKPARL.2025.HLW,Harlow,,harlow,E14001267,HLW,England,Eastern,county,73479,153.3241552,479.2395556,51.79768808,0.1748625707,"51.7976880809203,0.174862570683042"
uk.org.mysociety.cons.ukparl.2025.chm,UKPARL.2025.CHM,Chelmsford,,chelmsford,E14001159,CHM,England,Eastern,borough,76454,33.43719996,2286.495284,51.73246308,0.4817003774,"51.7324630771114,0.481700377389932"
uk.org.mysociety.cons.ukparl.2025.nwe,UKPARL.2025.NWE,North West Essex,,north-west-essex,E14001402,NWE,England,Eastern,county,76280,621.5081692,122.7337045,51.90488023,0.3031305369,"51.9048802259079,0.303130536922958"
uk.org.mysociety.cons.ukparl.2025.btr,UKPARL.2025.BTR,Braintree,,braintree,E14001121,BTR,England,Eastern,county,75662,516.7028302,146.4323313,51.97478651,0.5348153694,"51.9747865124155,0.534815369366357"
uk.org.mysociety.cons.ukparl.2025.ssf,UKPARL.2025.SSF,South Suffolk,,south-suffolk,E14001494,SSF,England,Eastern,county,71070,611.6400997,116.1957825,52.05062181,0.9153373026,"52.050621806779,0.915337302574852"
uk.org.mysociety.cons.ukparl.2025.ips,UKPARL.2025.IPS,Ipswich,,ipswich,E14001302,IPS,England,Eastern,borough,75117,32.30526642,2325.224594,52.05010104,1.166185597,"52.050101035894,1.16618559700846"
uk.org.mysociety.cons.ukparl.2025.wsf,UKPARL.2025.WSF,West Suffolk,,west-suffolk,E14001578,WSF,England,Eastern,county,76243,761.8868327,100.0712924,52.26783704,0.5580174068,"52.2678370385108,0.558017406847919"
uk.org.mysociety.cons.ukparl.2025.bes,UKPARL.2025.BES,Bury St Edmunds and Stowmarket,,bury-st-edmunds-and-stowmarket,E14001146,BES,England,Eastern,county,75655,402.4724227,187.9756121,52.27380343,0.8327410453,"52.2738034340085,0.832741045343393"
uk.org.mysociety.cons.ukparl.2025.csi,UKPARL.2025.CSI,Central Suffolk and North Ipswich,,central-suffolk-and-north-ipswich,E14001156,CSI,England,Eastern,county,71020,548.4141106,129.5006796,52.16587819,1.219456109,"52.1658781914606,1.21945610937031"
uk.org.mysociety.cons.ukparl.2025.sfc,UKPARL.2025.SFC,Suffolk Coastal,,suffolk-coastal,E14001530,SFC,England,Eastern,county,72663,699.3214741,103.9050032,52.1796369,1.474657493,"52.1796368966265,1.47465749273341"
uk.org.mysociety.cons.ukparl.2025.wav,UKPARL.2025.WAV,Waveney Valley,,waveney-valley,E14001569,WAV,England,Eastern,county,70540,988.9201565,71.33032888,52.36271946,1.238507477,"52.3627194604514,1.23850747656384"
uk.org.mysociety.cons.ukparl.2025.lwt,UKPARL.2025.LWT,Lowestoft,,lowestoft,E14001344,LWT,England,Eastern,county,73967,112.9186785,655.0466314,52.47599968,1.680063136,"52.475999682464,1.68006313600418"
uk.org.mysociety.cons.ukparl.2025.snf,UKPARL.2025.SNF,South Norfolk,,south-norfolk,E14001489,SNF,England,Eastern,county,69837,523.2385497,133.4706704,52.54761142,1.33270207,"52.547611416482,1.33270206974689"
uk.org.mysociety.cons.ukparl.2025.nrs,UKPARL.2025.NRS,Norwich South,,norwich-south,E14001409,NRS,England,Eastern,borough,73301,30.26826181,2421.711576,52.62457158,1.274202987,"52.6245715802061,1.27420298673476"
uk.org.mysociety.cons.ukparl.2025.nrn,UKPARL.2025.NRN,Norwich North,,norwich-north,E14001408,NRN,England,Eastern,borough,71441,42.06873277,1698.1971,52.65650953,1.299919,"52.6565095292008,1.29991900029704"
uk.org.mysociety.cons.ukparl.2025.lun,UKPARL.2025.LUN,Luton North,,luton-north,E14001345,LUN,England,Eastern,borough,73266,21.9233717,3341.91296,51.90680004,-0.4449418574,"51.9068000422501,-0.444941857448079"
uk.org.mysociety.cons.ukparl.2025.hit,UKPARL.2025.HIT,Hitchin,,hitchin,E14001289,HIT,England,Eastern,county,72112,227.0730437,317.571821,51.953286,-0.2992151042,"51.9532860040913,-0.29921510420347"
uk.org.mysociety.cons.ukparl.2025.hne,UKPARL.2025.HNE,North East Hertfordshire,,north-east-hertfordshire,E14001393,HNE,England,Eastern,county,76849,502.2538826,153.0082746,51.93391132,-0.05703125725,"51.933911316444,-0.0570312572467121"
uk.org.mysociety.cons.ukparl.2025.svg,UKPARL.2025.SVG,Stevenage,,stevenage,E14001516,SVG,England,Eastern,county,70370,63.4225382,1109.542475,51.88175408,-0.1941399159,"51.8817540831096,-0.19413991594168"
uk.org.mysociety.cons.ukparl.2025.has,UKPARL.2025.HAS,Hertford and Stortford,,hertford-and-stortford,E14001283,HAS,England,Eastern,county,75396,121.4084025,621.0113833,51.82625653,0.06211340144,"51.8262565282648,0.0621134014416333"
uk.org.mysociety.cons.ukparl.2025.wht,UKPARL.2025.WHT,Welwyn Hatfield,,welwyn-hatfield,E14001573,WHT,England,Eastern,county,74535,107.9343719,690.5585191,51.77756681,-0.206355057,"51.7775668059282,-0.206355056957187"
uk.org.mysociety.cons.ukparl.2025.bxb,UKPARL.2025.BXB,Broxbourne,,broxbourne,E14001139,BXB,England,Eastern,county,75454,86.64684153,870.8222789,51.74558939,-0.04060352672,"51.7455893912269,-0.0406035267183538"
uk.org.mysociety.cons.ukparl.2025.hmr,UKPARL.2025.HMR,Hertsmere,,hertsmere,E14001284,HMR,England,Eastern,county,73256,119.7533057,611.7242409,51.68423638,-0.2520120102,"51.6842363804919,-0.25201201016433"
uk.org.mysociety.cons.ukparl.2025.swh,UKPARL.2025.SWH,South West Hertfordshire,,south-west-hertfordshire,E14001496,SWH,England,Eastern,county,71552,97.14920237,736.5165977,51.66554352,-0.4607149594,"51.6655435183621,-0.460714959414363"
uk.org.mysociety.cons.ukparl.2025.wat,UKPARL.2025.WAT,Watford,,watford,E14001568,WAT,England,Eastern,borough,70576,24.40773268,2891.542648,51.66723193,-0.4000213066,"51.6672319288836,-0.400021306581805"
uk.org.mysociety.cons.ukparl.2025.hml,UKPARL.2025.HML,Hemel Hempstead,,hemel-hempstead,E14001278,HML,England,Eastern,county,70496,57.3809008,1228.5621,51.73626336,-0.4937467264,"51.736263361505,-0.493746726422151"
uk.org.mysociety.cons.ukparl.2025.hab,UKPARL.2025.HAB,Harpenden and Berkhamsted,,harpenden-and-berkhamsted,E14001268,HAB,England,Eastern,county,71635,248.282172,288.5225283,51.79683945,-0.4771244911,"51.7968394532645,-0.477124491099073"
uk.org.mysociety.cons.ukparl.2025.sta,UKPARL.2025.STA,St Albans,,st-albans,E14001507,STA,England,Eastern,county,70881,59.69416926,1187.402403,51.73342132,-0.3266940779,"51.7334213239935,-0.326694077865289"
uk.org.mysociety.cons.ukparl.2025.ser,UKPARL.2025.SER,Southend East and Rochford,,southend-east-and-rochford,E14001501,SER,England,Eastern,county,70094,248.4496334,282.1255924,51.57778636,0.8414051896,"51.5777863605108,0.841405189577236"
uk.org.mysociety.cons.ukparl.2025.swl,UKPARL.2025.SWL,Southend West and Leigh,,southend-west-and-leigh,E14001502,SWL,England,Eastern,borough,76824,27.47368308,2796.275977,51.5509357,0.670797718,"51.5509356979604,0.67079771798868"
uk.org.mysociety.cons.ukparl.2025.hpk,UKPARL.2025.HPK,High Peak,,high-peak,E14001287,HPK,England,East Midlands,county,73960,540.2540007,136.8985698,53.37295028,-1.87393858,"53.3729502755455,-1.87393857964286"
uk.org.mysociety.cons.ukparl.2025.ded,UKPARL.2025.DED,Derbyshire Dales,,derbyshire-dales,E14001195,DED,England,East Midlands,county,71435,907.6846875,78.70023697,53.11081409,-1.680628225,"53.1108140918164,-1.68062822500414"
uk.org.mysociety.cons.ukparl.2025.sde,UKPARL.2025.SDE,South Derbyshire,,south-derbyshire,E14001483,SDE,England,East Midlands,county,71202,290.9201181,244.7475976,52.82203078,-1.540032031,"52.8220307768053,-1.5400320313325"
uk.org.mysociety.cons.ukparl.2025.des,UKPARL.2025.DES,Derby South,,derby-south,E14001194,DES,England,East Midlands,borough,72067,31.22066435,2308.310905,52.89240111,-1.460916064,"52.8924011143486,-1.46091606428126"
uk.org.mysociety.cons.ukparl.2025.den,UKPARL.2025.DEN,Derby North,,derby-north,E14001193,DEN,England,East Midlands,borough,71876,29.5083366,2435.786231,52.92181626,-1.490808214,"52.9218162571082,-1.49080821403873"
uk.org.mysociety.cons.ukparl.2025.erw,UKPARL.2025.ERW,Erewash,,erewash,E14001228,ERW,England,East Midlands,county,71986,60.04296509,1198.908147,52.92166207,-1.30852411,"52.9216620666233,-1.30852411038329"
uk.org.mysociety.cons.ukparl.2025.mde,UKPARL.2025.MDE,Mid Derbyshire,,mid-derbyshire,E14001362,MDE,England,East Midlands,county,70085,142.3242054,492.4320485,52.96643827,-1.471137408,"52.9664382703168,-1.47113740815962"
uk.org.mysociety.cons.ukparl.2025.abv,UKPARL.2025.ABV,Amber Valley,,amber-valley,E14001066,ABV,England,East Midlands,county,70625,124.8430971,565.7100923,53.03986536,-1.400091345,"53.0398653610909,-1.40009134544992"
uk.org.mysociety.cons.ukparl.2025.ned,UKPARL.2025.NED,North East Derbyshire,,north-east-derbyshire,E14001391,NED,England,East Midlands,county,72344,226.3231178,319.6491844,53.24677538,-1.459958227,"53.2467753847799,-1.45995822710849"
uk.org.mysociety.cons.ukparl.2025.chd,UKPARL.2025.CHD,Chesterfield,,chesterfield,E14001165,CHD,England,East Midlands,borough,70722,47.35676218,1493.38757,53.24837987,-1.416962292,"53.248379869588,-1.41696229150503"
uk.org.mysociety.cons.ukparl.2025.bol,UKPARL.2025.BOL,Bolsover,,bolsover,E14001109,BOL,England,East Midlands,county,74680,228.3135857,327.0939825,53.20203739,-1.309606673,"53.2020373898868,-1.30960667312712"
uk.org.mysociety.cons.ukparl.2025.rut,UKPARL.2025.RUT,Rutland and Stamford,,rutland-and-stamford,E14001458,RUT,England,East Midlands,county,70864,960.0572818,73.8122624,52.68449397,-0.6556182473,"52.6844939707245,-0.655618247325129"
uk.org.mysociety.cons.ukparl.2025.gab,UKPARL.2025.GAB,Grantham and Bourne,,grantham-and-bourne,E14001253,GAB,England,East Midlands,county,72071,751.9960189,95.83960312,52.92160166,-0.4983115065,"52.921601660797,-0.498311506454355"
uk.org.mysociety.cons.ukparl.2025.slr,UKPARL.2025.SLR,Sleaford and North Hykeham,,sleaford-and-north-hykeham,E14001476,SLR,England,East Midlands,county,73380,718.8803012,102.0754079,53.10806615,-0.4616950375,"53.108066150971,-0.461695037517603"
uk.org.mysociety.cons.ukparl.2025.lnc,UKPARL.2025.LNC,Lincoln,,lincoln,E14001336,LNC,England,East Midlands,borough,74128,63.93092238,1159.501494,53.21638038,-0.5621086202,"53.2163803796986,-0.562108620240652"
uk.org.mysociety.cons.ukparl.2025.gnb,UKPARL.2025.GNB,Gainsborough,,gainsborough,E14001243,GNB,England,East Midlands,county,74750,1157.652129,64.57034729,53.39275474,-0.4771146444,"53.3927547424572,-0.477114644418999"
uk.org.mysociety.cons.ukparl.2025.lah,UKPARL.2025.LAH,Louth and Horncastle,,louth-and-horncastle,E14001343,LAH,England,East Midlands,county,75959,1336.384604,56.83917621,53.2961023,-0.02097792807,"53.296102299269,-0.0209779280738773"
uk.org.mysociety.cons.ukparl.2025.bas,UKPARL.2025.BAS,Boston and Skegness,,boston-and-skegness,E14001114,BAS,England,East Midlands,county,75806,892.265354,84.95903115,53.05662137,0.08322917222,"53.0566213662037,0.0832291722168291"
uk.org.mysociety.cons.ukparl.2025.shd,UKPARL.2025.SHD,South Holland and The Deepings,,south-holland-and-the-deepings,E14001487,SHD,England,East Midlands,county,76139,844.2724853,90.18296975,52.79353939,-0.04101896197,"52.7935393926807,-0.0410189619732473"
uk.org.mysociety.cons.ukparl.2025.rcf,UKPARL.2025.RCF,Rushcliffe,,rushcliffe,E14001457,RCF,England,East Midlands,county,76171,289.7127608,262.9190367,52.87423616,-1.089740239,"52.8742361611387,-1.08974023887587"
uk.org.mysociety.cons.ukparl.2025.ngs,UKPARL.2025.NGS,Nottingham South,,nottingham-south,E14001412,NGS,England,East Midlands,borough,76076,32.30023918,2355.276677,52.93727521,-1.19206506,"52.9372752103054,-1.19206506049354"
uk.org.mysociety.cons.ukparl.2025.nge,UKPARL.2025.NGE,Nottingham East,,nottingham-east,E14001410,NGE,England,East Midlands,borough,75327,21.67565073,3475.189786,52.96518888,-1.140461389,"52.9651888834828,-1.14046138874763"
uk.org.mysociety.cons.ukparl.2025.ngn,UKPARL.2025.NGN,Nottingham North and Kimberley,,nottingham-north-and-kimberley,E14001411,NGN,England,East Midlands,borough,74515,40.01035666,1862.392796,52.99426993,-1.217816769,"52.9942699258086,-1.21781676916041"
uk.org.mysociety.cons.ukparl.2025.bxt,UKPARL.2025.BXT,Broxtowe,,broxtowe,E14001140,BXT,England,East Midlands,county,72461,60.72615129,1193.242095,52.97003344,-1.266782234,"52.9700334442134,-1.26678223354912"
uk.org.mysociety.cons.ukparl.2025.asf,UKPARL.2025.ASF,Ashfield,,ashfield,E14001068,ASF,England,East Midlands,county,69819,99.25539261,703.4277752,53.10571236,-1.265040886,"53.105712363673,-1.26504088576553"
uk.org.mysociety.cons.ukparl.2025.man,UKPARL.2025.MAN,Mansfield,,mansfield,E14001355,MAN,England,East Midlands,county,74680,70.84510837,1054.130648,53.1718091,-1.168108133,"53.1718090975984,-1.16810813278232"
uk.org.mysociety.cons.ukparl.2025.ged,UKPARL.2025.GED,Gedling,,gedling,E14001245,GED,England,East Midlands,county,75795,63.96373841,1184.968263,52.99847458,-1.093922199,"52.9984745769037,-1.09392219885594"
uk.org.mysociety.cons.ukparl.2025.swf,UKPARL.2025.SWF,Sherwood Forest,,sherwood-forest,E14001471,SWF,England,East Midlands,county,76543,309.8754211,247.0121694,53.11436795,-1.07124677,"53.1143679502983,-1.07124676960188"
uk.org.mysociety.cons.ukparl.2025.nwk,UKPARL.2025.NWK,Newark,,newark,E14001375,NWK,England,East Midlands,county,76478,774.6241239,98.72917411,53.15080201,-0.8635732931,"53.1508020071828,-0.863573293097817"
uk.org.mysociety.cons.ukparl.2025.bsl,UKPARL.2025.BSL,Bassetlaw,,bassetlaw,E14001079,BSL,England,East Midlands,county,75773,398.5193604,190.1363084,53.35430659,-1.015655021,"53.3543065858672,-1.01565502093377"
uk.org.mysociety.cons.ukparl.2025.nhs,UKPARL.2025.NHS,Northampton South,,northampton-south,E14001407,NHS,England,East Midlands,borough,71512,49.90881651,1432.853051,52.22962253,-0.8886155037,"52.2296225272642,-0.888615503723374"
uk.org.mysociety.cons.ukparl.2025.snh,UKPARL.2025.SNH,South Northamptonshire,,south-northamptonshire,E14001490,SNH,England,East Midlands,county,76555,633.2283092,120.8963637,52.12808383,-1.005508953,"52.1280838290509,-1.00550895281793"
uk.org.mysociety.cons.ukparl.2025.dav,UKPARL.2025.DAV,Daventry,,daventry,E14001192,DAV,England,East Midlands,county,76539,780.6600173,98.04396063,52.3059975,-1.031864599,"52.3059974959386,-1.03186459891806"
uk.org.mysociety.cons.ukparl.2025.nhn,UKPARL.2025.NHN,Northampton North,,northampton-north,E14001406,NHN,England,East Midlands,borough,75713,30.86312239,2453.186655,52.26005414,-0.8841503948,"52.2600541444868,-0.8841503947713"
uk.org.mysociety.cons.ukparl.2025.wbr,UKPARL.2025.WBR,Wellingborough and Rushden,,wellingborough-and-rushden,E14001571,WBR,England,East Midlands,county,76669,91.59492948,837.0441512,52.30334619,-0.6303271567,"52.303346193852,-0.63032715671646"
uk.org.mysociety.cons.ukparl.2025.cor,UKPARL.2025.COR,Corby and East Northamptonshire,,corby-and-east-northamptonshire,E14001179,COR,England,East Midlands,county,76748,521.8451142,147.0704581,52.47555762,-0.535055239,"52.4755576157223,-0.535055239045618"
uk.org.mysociety.cons.ukparl.2025.ket,UKPARL.2025.KET,Kettering,,kettering,E14001311,KET,England,East Midlands,county,76163,258.8896785,294.1909482,52.43235551,-0.7623741195,"52.4323555143599,-0.762374119548041"
uk.org.mysociety.cons.ukparl.2025.how,UKPARL.2025.HOW,"Harborough, Oadby and Wigston",,harborough-oadby-and-wigston,E14001266,HOW,England,East Midlands,county,74810,166.1535494,450.2461746,52.54083817,-0.9940699875,"52.5408381683509,-0.994069987451904"
uk.org.mysociety.cons.ukparl.2025.mle,UKPARL.2025.MLE,Mid Leicestershire,,mid-leicestershire,E14001364,MLE,England,East Midlands,county,76173,137.7090799,553.1443537,52.68093312,-1.232639021,"52.6809331245638,-1.23263902124667"
uk.org.mysociety.cons.ukparl.2025.sle,UKPARL.2025.SLE,South Leicestershire,,south-leicestershire,E14001488,SLE,England,East Midlands,county,75634,331.6937984,228.0235578,52.50689169,-1.177598395,"52.5068916899819,-1.17759839471018"
uk.org.mysociety.cons.ukparl.2025.lew,UKPARL.2025.LEW,Leicester West,,leicester-west,E14001328,LEW,England,East Midlands,borough,72848,32.68254063,2228.957682,52.64361698,-1.161543335,"52.643616979285,-1.16154333450904"
uk.org.mysociety.cons.ukparl.2025.les,UKPARL.2025.LES,Leicester South,,leicester-south,E14001327,LES,England,East Midlands,borough,71007,19.18459678,3701.250583,52.61565055,-1.118608667,"52.6156505511718,-1.1186086666143"
uk.org.mysociety.cons.ukparl.2025.lee,UKPARL.2025.LEE,Leicester East,,leicester-east,E14001326,LEE,England,East Midlands,borough,76465,21.47489449,3560.669415,52.64911025,-1.08699794,"52.6491102543717,-1.08699794042918"
uk.org.mysociety.cons.ukparl.2025.hkb,UKPARL.2025.HKB,Hinckley and Bosworth,,hinckley-and-bosworth,E14001288,HKB,England,East Midlands,county,75683,290.0237753,260.954468,52.61837363,-1.427094322,"52.6183736313338,-1.42709432234493"
uk.org.mysociety.cons.ukparl.2025.nwl,UKPARL.2025.NWL,North West Leicestershire,,north-west-leicestershire,E14001404,NWL,England,East Midlands,county,75373,236.8768873,318.1948262,52.76396569,-1.384826921,"52.7639656853934,-1.38482692117405"
uk.org.mysociety.cons.ukparl.2025.lbo,UKPARL.2025.LBO,Loughborough,,loughborough,E14001342,LBO,England,East Midlands,county,73902,122.5114472,603.2252634,52.77355032,-1.18253016,"52.7735503182593,-1.18253016022975"
uk.org.mysociety.cons.ukparl.2025.mas,UKPARL.2025.MAS,Melton and Syston,,melton-and-syston,E14001357,MAS,England,East Midlands,county,71615,569.68369,125.7101112,52.78332383,-0.8873123751,"52.7833238312584,-0.887312375145472"
uk.org.mysociety.cons.ukparl.2025.ewh,UKPARL.2025.EWH,Edmonton and Winchmore Hill,,edmonton-and-winchmore-hill,E14001221,EWH,England,London,borough,75204,21.92923064,3429.395278,51.62815535,-0.06797683213,"51.6281553459128,-0.0679768321328096"
uk.org.mysociety.cons.ukparl.2025.enf,UKPARL.2025.ENF,Enfield North,,enfield-north,E14001225,ENF,England,London,borough,76824,40.63194437,1890.72911,51.66658737,-0.07464291183,"51.6665873744892,-0.0746429118281461"
uk.org.mysociety.cons.ukparl.2025.hsp,UKPARL.2025.HSP,Holborn and St Pancras,,holborn-and-st-pancras,E14001290,HSP,England,London,borough,75475,9.287184489,8126.790212,51.53470842,-0.1356205338,"51.5347084231879,-0.135620533796341"
uk.org.mysociety.cons.ukparl.2025.hay,UKPARL.2025.HAY,Hayes and Harlington,,hayes-and-harlington,E14001276,HAY,England,London,borough,72897,45.02845598,1618.909607,51.49485106,-0.4436900125,"51.4948510602821,-0.443690012546184"
uk.org.mysociety.cons.ukparl.2025.eln,UKPARL.2025.ELN,Ealing North,,ealing-north,E14001208,ELN,England,London,borough,72985,22.96949977,3177.474509,51.53763812,-0.3506107571,"51.5376381218551,-0.350610757136401"
uk.org.mysociety.cons.ukparl.2025.els,UKPARL.2025.ELS,Ealing Southall,,ealing-southall,E14001209,ELS,England,London,borough,75085,16.16835028,4643.949363,51.5075335,-0.3551145069,"51.5075334967747,-0.355114506930993"
uk.org.mysociety.cons.ukparl.2025.eca,UKPARL.2025.ECA,Ealing Central and Acton,,ealing-central-and-acton,E14001207,ECA,England,London,borough,75399,20.48883136,3680.00491,51.51680563,-0.2715584984,"51.5168056268387,-0.271558498358987"
uk.org.mysociety.cons.ukparl.2025.crw,UKPARL.2025.CRW,Croydon West,,croydon-west,E14001188,CRW,England,London,borough,70812,14.47876017,4890.750256,51.38244824,-0.1046479648,"51.3824482441683,-0.104647964793747"
